,Event Time,Document,Tab,User,Description
259,2021-03-19 16:47:10,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
260,2021-03-19 16:47:07,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
261,2021-03-19 16:47:04,Bar Mechanism,N/A,user2@xxx.com,Open document
262,2021-03-19 16:47:01,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
263,2021-03-19 16:47:01,Bar Mechanism,N/A,user2@xxx.com,Close document
264,2021-03-19 16:46:59,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
265,2021-03-19 16:46:58,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
266,2021-03-19 16:46:58,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
267,2021-03-19 16:46:58,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
268,2021-03-19 16:46:53,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
269,2021-03-19 16:46:53,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
270,2021-03-19 16:46:53,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 11
271,2021-03-19 16:46:35,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
272,2021-03-19 16:46:22,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
273,2021-03-19 16:46:22,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
274,2021-03-19 16:46:21,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
275,2021-03-19 16:46:21,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
276,2021-03-19 16:46:20,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
277,2021-03-19 16:46:20,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
278,2021-03-19 16:46:20,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
279,2021-03-19 16:46:19,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
280,2021-03-19 16:46:19,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
281,2021-03-19 16:46:19,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
282,2021-03-19 16:46:06,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete  : Sketch 7
283,2021-03-19 16:46:06,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete part studio feature
284,2021-03-19 16:46:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete part studio feature
285,2021-03-19 16:46:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete  : Extrude 4
286,2021-03-19 16:46:01,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete  : Sketch 6
287,2021-03-19 16:46:01,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete part studio feature
288,2021-03-19 16:45:45,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete part studio feature
289,2021-03-19 16:45:45,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete  : Extrude 5
290,2021-03-19 16:45:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete part studio feature
291,2021-03-19 16:45:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete  : Extrude 6
292,2021-03-19 16:45:36,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete  : Sketch 8
293,2021-03-19 16:45:36,Bar Mechanism,Part Studio (1),user2@xxx.com,Delete part studio feature
294,2021-03-19 16:45:33,Bar Mechanism,Part Studio (1),user2@xxx.com,Show Sketch 9
295,2021-03-19 16:45:32,Bar Mechanism,Part Studio (1),user2@xxx.com,Hide Sketch 9
296,2021-03-19 16:45:30,Bar Mechanism,Part Studio (1),user2@xxx.com,Show Sketch 9
297,2021-03-19 16:45:25,Bar Mechanism,Part Studio (1),user2@xxx.com,Show Sketch 8
298,2021-03-19 16:45:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
299,2021-03-19 16:45:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
300,2021-03-19 16:45:04,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 10
301,2021-03-19 16:44:42,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
302,2021-03-19 16:44:41,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
303,2021-03-19 16:44:40,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
304,2021-03-19 16:44:40,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
305,2021-03-19 16:44:40,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
306,2021-03-19 16:44:37,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
307,2021-03-19 16:44:03,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
308,2021-03-19 16:43:59,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
309,2021-03-19 16:43:49,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
310,2021-03-19 16:43:49,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
311,2021-03-19 16:43:48,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
312,2021-03-19 16:43:48,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
313,2021-03-19 16:43:48,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
314,2021-03-19 16:43:48,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
315,2021-03-19 16:43:19,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
316,2021-03-19 16:43:18,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
317,2021-03-19 16:43:18,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
318,2021-03-19 16:43:15,Bar Mechanism,Lead Screw,user2@xxx.com,Edit : Linear pattern 1
319,2021-03-19 16:43:15,Bar Mechanism,Lead Screw,user2@xxx.com,Commit add or edit of part studio feature
320,2021-03-19 16:43:08,Bar Mechanism,Lead Screw,user2@xxx.com,Start edit of part studio feature
321,2021-03-19 16:43:00,Bar Mechanism,Lead Screw,user2@xxx.com,Start edit of part studio feature
322,2021-03-19 16:42:58,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
323,2021-03-19 16:42:58,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
324,2021-03-19 16:42:46,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Drag : instance
325,2021-03-19 16:42:46,Bar Mechanism,N/A,user2@xxx.com,Stop assembly drag
326,2021-03-19 16:42:41,Bar Mechanism,N/A,user2@xxx.com,Start assembly drag
327,2021-03-19 16:42:37,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
328,2021-03-19 16:42:36,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
329,2021-03-19 16:42:36,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
330,2021-03-19 16:42:36,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
331,2021-03-19 16:42:31,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
332,2021-03-19 16:42:31,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 12
333,2021-03-19 16:42:31,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
334,2021-03-19 16:42:07,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
335,2021-03-19 16:42:01,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
336,2021-03-19 16:42:01,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Extrude 10
337,2021-03-19 16:41:55,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
338,2021-03-19 16:41:47,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
339,2021-03-19 16:41:47,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Extrude 7
340,2021-03-19 16:41:42,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
341,2021-03-19 16:41:22,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
342,2021-03-19 16:41:22,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Extrude 7
343,2021-03-19 16:41:14,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
344,2021-03-19 16:41:12,Bar Mechanism,N/A,user2@xxx.com,Cancel Operation
345,2021-03-19 16:41:11,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
346,2021-03-19 16:40:54,Bar Mechanism,N/A,user2@xxx.com,Cancel Operation
347,2021-03-19 16:40:45,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
348,2021-03-19 16:40:37,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
349,2021-03-19 16:40:37,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Extrude 7
350,2021-03-19 16:40:21,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
351,2021-03-19 16:40:10,Bar Mechanism,Part Studio (1),user2@xxx.com,Commit add or edit of part studio feature
352,2021-03-19 16:40:10,Bar Mechanism,Part Studio (1),user2@xxx.com,Edit : Sketch 9
353,2021-03-19 16:40:09,Bar Mechanism,Part Studio (1),user2@xxx.com,Add or modify a sketch
354,2021-03-19 16:40:02,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
355,2021-03-19 16:39:50,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
356,2021-03-19 16:39:49,Bar Mechanism,Part Studio (2),user2@xxx.com,Update Part Metadata
357,2021-03-19 16:39:49,Bar Mechanism,Part Studio 1,user2@xxx.com,Update Part Metadata
358,2021-03-19 16:39:49,Bar Mechanism,Part Studio 1,user2@xxx.com,Update Part Metadata
359,2021-03-19 16:39:49,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
360,2021-03-19 16:39:48,Bar Mechanism,Part Studio (2),user2@xxx.com,Update Part Metadata
361,2021-03-19 16:39:48,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Update Part Metadata
362,2021-03-19 16:39:48,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Update Part Metadata
363,2021-03-19 16:39:47,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
364,2021-03-19 16:39:47,Bar Mechanism,Part Studio (1),user2@xxx.com,Update Part Metadata
365,2021-03-19 16:39:46,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
366,2021-03-19 16:39:46,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
367,2021-03-19 16:39:46,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
368,2021-03-19 16:39:46,Bar Mechanism,N/A,user2@xxx.com,Update workspace units
369,2021-03-19 16:39:44,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
370,2021-03-19 16:39:44,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
371,2021-03-19 16:39:43,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
372,2021-03-19 16:39:43,Bar Mechanism,Document as a whole,user2@xxx.com,Change units
373,2021-03-19 16:39:26,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
374,2021-03-19 16:39:25,Bar Mechanism,N/A,user2@xxx.com,Open document
375,2021-03-19 16:39:22,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
376,2021-03-19 16:39:22,Bar Mechanism,N/A,user2@xxx.com,Close document
377,2021-03-19 16:38:44,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
378,2021-03-19 16:38:44,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
379,2021-03-19 16:38:41,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
380,2021-03-19 16:38:41,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
381,2021-03-19 16:38:36,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
382,2021-03-19 16:38:30,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
383,2021-03-19 16:38:30,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
384,2021-03-19 16:38:30,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
385,2021-03-19 16:38:24,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
386,2021-03-19 16:38:22,Bar Mechanism,N/A,user2@xxx.com,Cancel Operation
387,2021-03-19 16:38:09,Bar Mechanism,Part Studio (1),user2@xxx.com,Start edit of part studio feature
388,2021-03-19 16:37:48,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
389,2021-03-19 16:37:48,Bar Mechanism,Part Studio (2),user2@xxx.com,Tab Part Studio (2) of type PARTSTUDIO closed by USER2
390,2021-03-19 16:37:44,Bar Mechanism,Part Studio 1,user2@xxx.com,Tab Part Studio 1 of type PARTSTUDIO closed by USER2
391,2021-03-19 16:37:44,Bar Mechanism,Part Studio (2),user2@xxx.com,Tab Part Studio (2) of type PARTSTUDIO opened by USER2
392,2021-03-19 16:37:43,Bar Mechanism,Part Studio 1,user2@xxx.com,Tab Part Studio 1 of type PARTSTUDIO opened by USER2
393,2021-03-19 16:37:42,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO closed by USER2
394,2021-03-19 16:37:38,Bar Mechanism,Part Studio (1),user2@xxx.com,Tab Part Studio (1) of type PARTSTUDIO opened by USER2
395,2021-03-19 16:37:37,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO closed by USER2
396,2021-03-19 16:37:36,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
397,2021-03-19 16:37:36,Bar Mechanism,Bar Wavy Model,user2@xxx.com,Tab Bar Wavy Model of type PARTSTUDIO opened by USER2
398,2021-03-19 16:37:24,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
399,2021-03-19 16:37:22,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
400,2021-03-19 16:37:22,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
401,2021-03-19 16:37:19,Bar Mechanism,Lead Screw,user2@xxx.com,Edit : Linear pattern 1
402,2021-03-19 16:37:19,Bar Mechanism,Lead Screw,user2@xxx.com,Commit add or edit of part studio feature
403,2021-03-19 16:36:34,Bar Mechanism,Lead Screw,user2@xxx.com,Start edit of part studio feature
404,2021-03-19 16:36:31,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
405,2021-03-19 16:36:31,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
406,2021-03-19 16:36:22,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
407,2021-03-19 16:36:22,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
408,2021-03-19 16:36:13,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
409,2021-03-19 16:36:13,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
410,2021-03-19 16:35:51,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
411,2021-03-19 16:35:50,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
412,2021-03-19 16:35:50,Bar Mechanism,N/A,user2@xxx.com,Close document
413,2021-03-19 16:35:50,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
414,2021-03-19 16:35:50,Bar Mechanism,Lead Screw,user2@xxx.com,Update Part Metadata
415,2021-03-19 16:35:50,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
416,2021-03-19 16:35:50,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
417,2021-03-19 16:35:50,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
418,2021-03-19 16:35:50,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
419,2021-03-19 16:35:50,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
420,2021-03-19 16:35:12,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
421,2021-03-19 16:35:11,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
422,2021-03-19 16:34:23,Bar Mechanism,N/A,user2@xxx.com,Update version
423,2021-03-19 16:34:10,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
424,2021-03-19 16:34:06,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
425,2021-03-19 16:33:53,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
426,2021-03-19 16:33:52,Bar Mechanism,N/A,user2@xxx.com,Open document
427,2021-03-19 16:33:45,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
428,2021-03-19 16:33:27,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
429,2021-03-19 16:33:20,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO closed by USER2
430,2021-03-19 16:33:20,Bar Mechanism,Lead Screw,user2@xxx.com,Edit : Linear pattern 1
431,2021-03-19 16:33:20,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
432,2021-03-19 16:33:19,Bar Mechanism,Lead Screw,user2@xxx.com,Commit add or edit of part studio feature
433,2021-03-19 16:33:07,Bar Mechanism,Lead Screw,user2@xxx.com,Start edit of part studio feature
434,2021-03-19 16:33:06,Bar Mechanism,N/A,user2@xxx.com,Cancel Operation
435,2021-03-19 16:32:41,Bar Mechanism,Lead Screw,user2@xxx.com,Start edit of part studio feature
436,2021-03-19 16:32:28,Bar Mechanism,Lead Screw,user2@xxx.com,Tab Lead Screw of type PARTSTUDIO opened by USER2
437,2021-03-19 16:32:26,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
438,2021-03-19 16:32:21,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
439,2021-03-19 16:32:20,Bar Mechanism,N/A,user2@xxx.com,Open document
440,2021-03-16 00:13:49,Bar Mechanism,N/A,user2@xxx.com,Close document
441,2021-03-16 00:13:49,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY closed by USER2
442,2021-03-16 00:08:04,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Show : beam a <1>
443,2021-03-16 00:07:04,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Hide : beam a <1>
444,2021-03-16 00:07:02,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Undo : 1 step
445,2021-03-16 00:07:02,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Undo Redo Operation
446,2021-03-16 00:06:52,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Hide : 2 items
447,2021-03-16 00:06:44,Bar Mechanism,Part Studio 1,user2@xxx.com,Tab Part Studio 1 of type PARTSTUDIO closed by USER2
448,2021-03-16 00:06:44,Bar Mechanism,Assembly (straight bar),user2@xxx.com,Tab Assembly (straight bar) of type ASSEMBLY opened by USER2
449,2021-03-16 00:06:04,Bar Mechanism,Part Studio 1,user2@xxx.com,Tab Part Studio 1 of type PARTSTUDIO opened by USER2
450,2021-03-16 00:06:02,Bar Mechanism,N/A,user2@xxx.com,Open document
451,2021-03-06 00:45:54,Bar Mechanism,N/A,user2@xxx.com,Close document
452,2021-03-06 00:45:54,Bar Mechanism,Part Studio 1,user2@xxx.com,Tab Part Studio 1 of type PARTSTUDIO closed by USER2
453,2021-03-06 00:45:53,Bar Mechanism,Part Studio 1,user2@xxx.com,Tab Part Studio 1 of type PARTSTUDIO opened by USER2
454,2021-03-06 00:45:51,Bar Mechanism,N/A,user2@xxx.com,Open document
